source_node_id,target_node_id,method,strength,batch_id,updated_at,profile_id
concept_event_1afdd4884d52,concept_event_3f0cb2a18c66,embedding,0.608675,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_event_1afdd4884d52,concept_event_0c8b8d0dc95f,embedding,0.581614,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_event_1afdd4884d52,concept_event_cabbaa68cbfe,embedding,0.574463,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_event_1afdd4884d52,concept_event_20b4a47b8b62,embedding,0.560857,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_person_c6b32b63db61,concept_person_8240af5ee220,embedding,0.712262,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_person_c6b32b63db61,concept_person_e44b6c0c3af3,embedding,0.591643,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_person_c6b32b63db61,concept_concept_106d6f9b3f78,embedding,0.560393,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_person_c6b32b63db61,concept_person_da9b195bd690,embedding,0.556084,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_insight_47838f281218,concept_insight_8e442199e39c,embedding,0.614778,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_insight_47838f281218,concept_insight_0a53ef175f33,embedding,0.602961,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_insight_47838f281218,concept_insight_08d14842ffcd,embedding,0.60208,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_insight_47838f281218,concept_person_5ebf778f5317,embedding,0.58434,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_insight_47838f281218,concept_insight_36696f32b8cc,embedding,0.576724,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_insight_47838f281218,concept_insight_92d0dd7ca5aa,embedding,0.558005,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_insight_47838f281218,concept_insight_7d335d1cb893,embedding,0.556404,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_insight_64e732b75dd6,concept_concept_e2ca4ff60c78,embedding,0.580472,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_insight_64e732b75dd6,concept_insight_905000696726,embedding,0.57479,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_insight_64e732b75dd6,concept_person_f6c4b3732059,embedding,0.574376,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_insight_905000696726,concept_person_f6c4b3732059,embedding,0.577167,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_insight_905000696726,concept_insight_64e732b75dd6,embedding,0.57479,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_856e8d2e7ee2,concept_domain_e19086aaa18e,embedding,0.944459,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_856e8d2e7ee2,concept_domain_db4d9c3bc628,embedding,0.787549,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_856e8d2e7ee2,concept_domain_ec0eb439899e,embedding,0.711544,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_856e8d2e7ee2,concept_domain_68b5c531a430,embedding,0.657258,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_856e8d2e7ee2,concept_domain_79be89866d06,embedding,0.651027,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_856e8d2e7ee2,concept_domain_c3b6f5840cc9,embedding,0.648803,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_856e8d2e7ee2,concept_domain_bdad25e4cd05,embedding,0.645774,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_856e8d2e7ee2,concept_domain_caee2af76561,embedding,0.644629,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_c3b6f5840cc9,concept_domain_d73d97c85da5,embedding,0.795192,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_c3b6f5840cc9,concept_domain_ec0eb439899e,embedding,0.756951,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_c3b6f5840cc9,concept_domain_1b0fc624c2e1,embedding,0.727768,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_c3b6f5840cc9,concept_domain_79be89866d06,embedding,0.721203,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_c3b6f5840cc9,concept_domain_caee2af76561,embedding,0.7158,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_c3b6f5840cc9,concept_domain_68b5c531a430,embedding,0.713105,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_c3b6f5840cc9,concept_domain_10549d935983,embedding,0.701979,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_c3b6f5840cc9,concept_domain_0cb9c36cb6da,embedding,0.692748,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_caee2af76561,concept_domain_ec0eb439899e,embedding,0.809075,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_caee2af76561,concept_domain_79be89866d06,embedding,0.744548,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_caee2af76561,concept_domain_bdad25e4cd05,embedding,0.738997,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_caee2af76561,concept_domain_68b5c531a430,embedding,0.737986,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_caee2af76561,concept_domain_0cb9c36cb6da,embedding,0.735038,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_caee2af76561,concept_domain_1602bd03169f,embedding,0.734612,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_caee2af76561,concept_domain_c5e34dfeae31,embedding,0.717953,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_caee2af76561,concept_domain_c3b6f5840cc9,embedding,0.7158,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_53bbdf8cb7ec,concept_framework_db5e2f336086,embedding,0.647062,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_53bbdf8cb7ec,concept_domain_1602bd03169f,embedding,0.590911,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_domain_53bbdf8cb7ec,concept_domain_5326cf49f80e,embedding,0.580273,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_7972f0e7e448,concept_theme_7a0a498a851b,embedding,0.866214,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_7972f0e7e448,concept_theme_fa5840fd8c6b,embedding,0.664571,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_7972f0e7e448,concept_theme_fdb178f712b2,embedding,0.657137,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_7972f0e7e448,concept_theme_ef4a5f63202e,embedding,0.63787,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_7972f0e7e448,concept_theme_e4e20b6dd893,embedding,0.629758,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_7972f0e7e448,concept_theme_820db04b004d,embedding,0.619043,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_7972f0e7e448,concept_theme_e2d0e38cfde1,embedding,0.610921,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_7972f0e7e448,concept_theme_d1bb3a733135,embedding,0.602557,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_ef4a5f63202e,concept_concept_b4100f06ff66,embedding,0.773886,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_ef4a5f63202e,concept_theme_9bad5ae05f7a,embedding,0.769923,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_ef4a5f63202e,concept_theme_9a858beb1019,embedding,0.687135,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_ef4a5f63202e,concept_theme_7a0a498a851b,embedding,0.669818,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_ef4a5f63202e,concept_theme_fa5840fd8c6b,embedding,0.662924,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_ef4a5f63202e,concept_theme_f156a24f6899,embedding,0.650238,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_ef4a5f63202e,concept_theme_e2d0e38cfde1,embedding,0.650092,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_ef4a5f63202e,concept_theme_43c39021bb74,embedding,0.645971,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_a1985c85fa2e,concept_event_72a5e6049f14,embedding,0.759428,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_a1985c85fa2e,concept_theme_fa5840fd8c6b,embedding,0.743979,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_a1985c85fa2e,concept_theme_1113530e106b,embedding,0.700067,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_a1985c85fa2e,concept_theme_e2d0e38cfde1,embedding,0.661111,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_a1985c85fa2e,concept_theme_745975005936,embedding,0.652576,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_a1985c85fa2e,concept_theme_fdb178f712b2,embedding,0.588795,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_a1985c85fa2e,concept_theme_cf58c74dc5bc,embedding,0.582619,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_a1985c85fa2e,concept_theme_cc4b66d16c07,embedding,0.580409,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:58",
concept_theme_fa5840fd8c6b,concept_theme_a1985c85fa2e,embedding,0.743979,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_fa5840fd8c6b,concept_theme_e2d0e38cfde1,embedding,0.736243,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_fa5840fd8c6b,concept_event_51f88cef979a,embedding,0.676573,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_fa5840fd8c6b,concept_theme_9bad5ae05f7a,embedding,0.672474,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_fa5840fd8c6b,concept_theme_745975005936,embedding,0.672392,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_fa5840fd8c6b,concept_theme_7972f0e7e448,embedding,0.664571,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_fa5840fd8c6b,concept_theme_ef4a5f63202e,embedding,0.662924,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_fa5840fd8c6b,concept_theme_820db04b004d,embedding,0.654498,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_24dd1ca79d25,concept_theme_7575d727932f,embedding,0.660432,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_24dd1ca79d25,concept_theme_cf58c74dc5bc,embedding,0.639202,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_24dd1ca79d25,concept_theme_7df4f3e3d80b,embedding,0.625535,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_24dd1ca79d25,concept_theme_38b944c29632,embedding,0.617158,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_24dd1ca79d25,concept_theme_782e59f0fbcf,embedding,0.614505,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_24dd1ca79d25,concept_theme_180e409bd4e6,embedding,0.604416,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_24dd1ca79d25,concept_theme_2c6c49c54bbd,embedding,0.590854,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_24dd1ca79d25,concept_theme_43c39021bb74,embedding,0.580179,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_745975005936,concept_concept_7802f292d33f,embedding,0.754394,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_745975005936,concept_theme_fa5840fd8c6b,embedding,0.672392,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_745975005936,concept_theme_a1985c85fa2e,embedding,0.652576,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_745975005936,concept_theme_9bad5ae05f7a,embedding,0.636355,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_745975005936,concept_theme_1113530e106b,embedding,0.635792,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_745975005936,concept_theme_820db04b004d,embedding,0.600277,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_745975005936,concept_theme_f156a24f6899,embedding,0.595087,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_745975005936,concept_theme_7972f0e7e448,embedding,0.58624,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_cc4b66d16c07,concept_theme_e2d0e38cfde1,embedding,0.71997,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_cc4b66d16c07,concept_theme_cf58c74dc5bc,embedding,0.662765,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_cc4b66d16c07,concept_event_9861163e8d9e,embedding,0.645177,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_cc4b66d16c07,concept_theme_38b944c29632,embedding,0.638723,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_cc4b66d16c07,concept_theme_0b9c40adb718,embedding,0.630978,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_cc4b66d16c07,concept_theme_0643c166f9c9,embedding,0.619707,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_cc4b66d16c07,concept_theme_d1bb3a733135,embedding,0.615399,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_cc4b66d16c07,concept_theme_fa5840fd8c6b,embedding,0.613505,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_1113530e106b,concept_theme_a1985c85fa2e,embedding,0.700067,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_1113530e106b,concept_theme_fa5840fd8c6b,embedding,0.640414,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_1113530e106b,concept_theme_745975005936,embedding,0.635792,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_1113530e106b,concept_event_cabbaa68cbfe,embedding,0.573162,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_1113530e106b,concept_theme_a9d4963e4af4,embedding,0.568525,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_1113530e106b,concept_insight_228a5959e8f3,embedding,0.56778,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_1113530e106b,concept_theme_e2d0e38cfde1,embedding,0.565287,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_theme_1113530e106b,concept_theme_9bad5ae05f7a,embedding,0.554765,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_a334dbd6bdf5,concept_person_da9b195bd690,embedding,0.793471,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_a334dbd6bdf5,concept_person_8240af5ee220,embedding,0.649672,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_a334dbd6bdf5,concept_person_04f6a21252a0,embedding,0.648841,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_a334dbd6bdf5,concept_person_5ebf778f5317,embedding,0.629121,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_a334dbd6bdf5,concept_person_e44b6c0c3af3,embedding,0.623388,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_a334dbd6bdf5,concept_person_83c95af5001c,embedding,0.592964,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_a334dbd6bdf5,concept_person_21f27c1e1465,embedding,0.587396,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_a334dbd6bdf5,concept_person_51eb0d09611c,embedding,0.571529,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_da9b195bd690,concept_person_a334dbd6bdf5,embedding,0.793471,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_da9b195bd690,concept_person_04f6a21252a0,embedding,0.763387,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_da9b195bd690,concept_person_8240af5ee220,embedding,0.726077,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_da9b195bd690,concept_person_e44b6c0c3af3,embedding,0.695682,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_da9b195bd690,concept_person_f6c4b3732059,embedding,0.645963,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_da9b195bd690,concept_person_21f27c1e1465,embedding,0.633068,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_da9b195bd690,concept_person_ac4b64acdfab,embedding,0.632796,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_person_da9b195bd690,concept_event_51f88cef979a,embedding,0.616948,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_cabbaa68cbfe,concept_event_51f88cef979a,embedding,0.752445,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_cabbaa68cbfe,concept_event_72a5e6049f14,embedding,0.740212,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_cabbaa68cbfe,concept_event_560deabc58ca,embedding,0.64502,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_cabbaa68cbfe,concept_event_2b3c90ec0ea9,embedding,0.632734,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_cabbaa68cbfe,concept_event_00d56a9ad99d,embedding,0.617712,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_cabbaa68cbfe,concept_event_9861163e8d9e,embedding,0.5997,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_cabbaa68cbfe,concept_event_20b4a47b8b62,embedding,0.598156,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_cabbaa68cbfe,concept_event_0c8b8d0dc95f,embedding,0.580216,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_9861163e8d9e,concept_event_0c8b8d0dc95f,embedding,0.71435,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_9861163e8d9e,concept_event_00d56a9ad99d,embedding,0.653694,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_9861163e8d9e,concept_theme_cc4b66d16c07,embedding,0.645177,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_9861163e8d9e,concept_event_20b4a47b8b62,embedding,0.627426,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_9861163e8d9e,concept_event_560deabc58ca,embedding,0.607908,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_9861163e8d9e,concept_event_cabbaa68cbfe,embedding,0.5997,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_9861163e8d9e,concept_event_3f0cb2a18c66,embedding,0.598648,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_event_9861163e8d9e,concept_event_51f88cef979a,embedding,0.591165,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_concept_b4100f06ff66,concept_concept_acee6882cb32,embedding,0.7973,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_concept_b4100f06ff66,concept_theme_ef4a5f63202e,embedding,0.773886,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_concept_b4100f06ff66,concept_concept_88bb6fcdb482,embedding,0.664364,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_concept_b4100f06ff66,concept_theme_9bad5ae05f7a,embedding,0.656656,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
concept_concept_b4100f06ff66,concept_concept_1aee207f7857,embedding,0.654355,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:59",
